,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Identifier_Categories_FD,Item_Identifier_Categories_NC,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
471,5.985,0,0.005677876,184.8924,2,1,1,1665.8316,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3066,6.675,0,0.0,92.9462,2,2,2,1018.0082,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
8497,13.65,0,0.049209192,150.005,1,1,1,2247.075,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3209,10.0,1,0.037977917,128.6994,2,1,1,642.497,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4618,6.235,0,0.119157788,263.791,2,2,2,2103.928,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2218,10.8,0,0.052149675,239.9564,2,0,1,3813.7024,24,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
295,8.195,0,0.031452265,94.3462,2,0,1,925.462,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5261,9.8,1,0.063805139,117.3492,1,1,1,810.9444,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2552,8.115,1,0.032152786,157.3972,1,1,1,1869.5664,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4842,16.35,0,0.034726222,125.602,2,0,1,3036.048,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2989,12.3,0,0.036908933,115.9834,3,2,1,2073.3012,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
4332,20.0,1,0.028180789,46.8744,2,1,1,905.488,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6901,7.42,0,0.020423549,249.0092,2,0,1,2988.1104,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2035,12.857645184135976,0,0.04461205,241.1538,1,0,0,480.7076,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
608,8.18,0,0.0132043,143.8154,2,1,1,2694.4926,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4959,6.215,0,0.012167793,37.4848,2,0,1,111.8544,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2182,9.0,0,0.032203667,100.8016,2,1,1,1113.2176,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1589,16.0,0,0.05706009,225.0404,1,0,1,4950.8888,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4448,15.85,1,0.061045133,44.7744,3,2,1,181.0976,36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3865,10.695,1,0.10154201,173.7712,2,2,0,175.7712,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5513,12.857645184135976,0,0.044591774,59.6562,2,2,3,2192.4794,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6628,12.857645184135976,0,0.102941345,142.047,2,2,3,2719.793,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7194,9.0,0,0.079668739,79.6644,2,2,2,1571.288,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2769,19.1,1,0.025912378,146.8418,2,0,1,1765.7016,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4292,17.25,0,0.037155206,166.4526,3,2,1,3782.4098,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8173,8.395,0,0.039572298,100.9042,2,1,1,1686.4714,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2107,13.15,0,0.036641589,180.7976,3,2,1,6157.3184,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4191,16.75,0,0.021220113,55.1298,1,1,1,1240.3854,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168,12.857645184135976,0,0.025578526,198.8084,2,2,3,5555.4352,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1374,12.857645184135976,0,0.037712875,64.4826,2,2,3,2518.7214,38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
479,19.5,0,0.015756784,185.0608,2,1,1,2205.1296,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3671,18.35,0,0.015301418,105.2938,1,1,1,2036.6822,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5207,11.5,1,0.0,88.254,1,0,1,1298.31,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6250,14.0,1,0.029697925,143.0786,3,2,1,3178.5292,36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6620,11.8,0,0.008578539,117.6492,2,1,1,1158.492,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4186,10.6,0,0.035247642,84.7224,2,0,1,1619.2256,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1110,17.1,0,0.032812669,147.1392,2,1,1,2237.088,16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7166,12.857645184135976,0,0.145951533,160.9552,1,0,0,162.4552,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3016,16.2,0,0.103894671,101.299,2,2,2,1857.582,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3492,17.35,1,0.146299902,150.405,1,0,1,3894.93,26,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6368,12.857645184135976,1,0.084404264,49.5376,1,0,0,143.8128,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
7127,20.5,0,0.119547387,108.9596,2,0,1,539.298,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6381,6.175,1,0.179355893,94.1752,2,0,1,575.2512,24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8005,12.65,1,0.075981306,192.3846,3,2,1,1910.846,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6439,16.25,0,0.078168739,91.3804,1,0,1,1653.8472,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2431,12.857645184135976,0,0.03976832,83.9908,2,2,3,2348.9424,38,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5059,19.0,0,0.026963909,129.8336,3,2,1,3451.5072,36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4270,5.465,1,0.048518008,132.9626,1,1,1,2360.9268,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2302,6.65,0,0.087805788,126.7678,2,0,1,1907.517,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2100,6.155,1,0.095195306,213.956,2,1,1,2343.616,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7839,7.825,0,0.186067862,255.4698,1,0,1,5073.396,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6078,12.8,0,0.02299122,114.9492,2,1,1,1737.738,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2742,12.857645184135976,0,0.016956266,109.3228,2,2,3,2431.5016,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
200,18.75,0,0.052146456,104.628,2,1,1,745.696,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4198,10.65,1,0.085617517,229.3668,2,1,1,2303.668,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1300,14.3,0,0.130415118,75.9328,1,0,1,1158.492,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6503,15.85,0,0.0,55.1956,3,2,1,1255.6988,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
5706,6.4,0,0.084885375,39.2796,2,0,1,701.7532,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
416,10.195,1,0.017627888,239.6538,1,1,1,2403.538,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
7407,17.6,0,0.018934719,237.759,2,0,1,3545.385,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1276,15.5,1,0.02536567,82.7934,1,1,1,1228.401,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
